Order Date,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Profit
11/6/2017,Adam Bellavance,Home Office,Seattle,Washington,98105,West,Furniture,Tables,2036.86,7,366.6348
11/6/2017,Adam Bellavance,Home Office,Seattle,Washington,98105,West,Furniture,Chairs,449.568,2,-73.0548
11/6/2017,Adam Bellavance,Home Office,Seattle,Washington,98105,West,Technology,Accessories,108.96,3,32.688
2/14/2016,Fred McMath,Consumer,Jackson,Mississippi,39212,South,Office Supplies,Art,264.18,7,68.6868
7/9/2014,Gary Hansen,Home Office,Los Angeles,California,90049,West,Office Supplies,Labels,2.88,1,1.4112
7/9/2014,Gary Hansen,Home Office,Los Angeles,California,90049,West,Office Supplies,Binders,41.904,6,14.1426
7/9/2014,Gary Hansen,Home Office,Los Angeles,California,90049,West,Office Supplies,Storage,23.92,4,4.0664
1/30/2016,Harold Engle,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Paper,156.512,4,52.8228
9/22/2016,Sam Zeldin,Home Office,New York City,New York,10035,East,Office Supplies,Storage,128.34,6,37.2186
12/22/2017,Chad McGuire,Consumer,Los Angeles,California,90008,West,Technology,Accessories,474.95,5,142.485
9/2/2016,Toby Gnade,Consumer,Des Moines,Washington,98198,West,Technology,Copiers,999.98,2,449.991
8/2/2015,Darren Koutras,Consumer,Springfield,Oregon,97477,West,Furniture,Tables,277.5,4,-188.7
11/21/2015,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,1252.704,8,-480.2032
11/21/2015,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,19120,East,Technology,Phones,110.97,5,-24.0435
5/18/2017,Brendan Murry,Corporate,Chicago,Illinois,60653,Central,Furniture,Furnishings,22.608,3,-10.1736
5/18/2017,Brendan Murry,Corporate,Chicago,Illinois,60653,Central,Furniture,Furnishings,1.892,1,-0.9933
7/23/2017,Maribeth Yedwab,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Paper,63.312,3,20.5764
9/13/2015,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,7.824,1,2.934
9/13/2015,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central,Furniture,Chairs,170.072,4,-12.148
12/10/2016,Bart Watters,Corporate,New York City,New York,10024,East,Office Supplies,Paper,62.82,9,29.5254
10/2/2015,Sheri Gordon,Consumer,Rockville,Maryland,20852,East,Office Supplies,Paper,19.44,3,9.3312
10/2/2015,Sheri Gordon,Consumer,Rockville,Maryland,20852,East,Office Supplies,Binders,7.38,1,3.6162
11/17/2017,Christopher Conant,Consumer,New York City,New York,10011,East,Office Supplies,Paper,38.88,6,18.6624
11/17/2017,Christopher Conant,Consumer,New York City,New York,10011,East,Furniture,Furnishings,187.76,4,76.9816
11/30/2015,Lena Radford,Consumer,Durham,North Carolina,27707,South,Office Supplies,Binders,6.048,7,-4.2336
11/30/2015,Lena Radford,Consumer,Durham,North Carolina,27707,South,Office Supplies,Appliances,98.352,3,9.8352
11/30/2015,Lena Radford,Consumer,Durham,North Carolina,27707,South,Furniture,Furnishings,335.744,2,25.1808
12/6/2015,David Bremer,Corporate,Santa Barbara,California,93101,West,Office Supplies,Paper,8.96,2,4.3904
9/5/2017,Liz Preis,Consumer,Knoxville,Tennessee,37918,South,Technology,Accessories,89.568,4,-1.1196
9/5/2017,Liz Preis,Consumer,Knoxville,Tennessee,37918,South,Office Supplies,Art,71.96,5,7.196
9/5/2017,Liz Preis,Consumer,Knoxville,Tennessee,37918,South,Office Supplies,Paper,15.552,3,5.4432
4/24/2017,Art Ferguson,Consumer,Chicago,Illinois,60610,Central,Office Supplies,Binders,10.43,5,-18.2525
4/24/2017,Art Ferguson,Consumer,Chicago,Illinois,60610,Central,Office Supplies,Storage,72.784,1,-18.196
11/8/2015,Keith Dawkins,Corporate,New York City,New York,10024,East,Office Supplies,Storage,67.15,5,16.7875
11/8/2015,Keith Dawkins,Corporate,New York City,New York,10024,East,Technology,Phones,549.98,2,142.9948
11/8/2015,Keith Dawkins,Corporate,New York City,New York,10024,East,Furniture,Furnishings,11.82,3,4.728
11/8/2015,Keith Dawkins,Corporate,New York City,New York,10024,East,Technology,Machines,4643.8,4,2229.024
11/8/2015,Keith Dawkins,Corporate,New York City,New York,10024,East,Furniture,Chairs,577.764,2,115.5528
4/26/2015,Sue Ann Reed,Consumer,Daytona Beach,Florida,32114,South,Furniture,Tables,191.5155,1,-76.6062
4/26/2015,Sue Ann Reed,Consumer,Daytona Beach,Florida,32114,South,Office Supplies,Art,2.624,1,0.4264
9/20/2015,Barry Gonzalez,Consumer,Nashville,Tennessee,37211,South,Office Supplies,Binders,1369.764,6,-913.176
9/20/2015,Barry Gonzalez,Consumer,Nashville,Tennessee,37211,South,Office Supplies,Storage,294.368,4,-58.8736
9/7/2017,Dario Medina,Corporate,Nashville,Tennessee,37211,South,Office Supplies,Appliances,81.568,2,7.1372
11/7/2016,Michael Chen,Consumer,Dallas,Texas,75220,Central,Furniture,Furnishings,44.46,5,-17.784
11/7/2016,Michael Chen,Consumer,Dallas,Texas,75220,Central,Office Supplies,Storage,314.088,3,19.6305
9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,6.336,4,-4.6464
9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,10.48,1,3.799
9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,2.469,1,-1.8106
9/25/2015,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,3.264,2,-2.2848
10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,75217,Central,Office Supplies,Fasteners,4.344,3,0.8688
10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,75217,Central,Furniture,Furnishings,31.776,3,-19.0656
10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,75217,Central,Office Supplies,Labels,4.928,2,1.7248
10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,75217,Central,Office Supplies,Binders,1.788,3,-3.0396
10/3/2014,Russell D'Ascenzo,Consumer,Dallas,Texas,75217,Central,Office Supplies,Fasteners,15.072,4,-3.768
2/18/2014,Aaron Bergman,Consumer,Arlington,Texas,76017,Central,Office Supplies,Storage,12.624,2,-2.5248
6/12/2016,Erin Ashbrook,Corporate,Pasadena,California,91104,West,Office Supplies,Paper,185.88,6,83.646
6/12/2016,Erin Ashbrook,Corporate,Pasadena,California,91104,West,Office Supplies,Paper,12.96,2,6.2208
11/1/2017,Sandra Flanagan,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Paper,189.7,10,91.056
11/1/2017,Sandra Flanagan,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Paper,40.99,1,20.0851
4/4/2016,Becky Castell,Home Office,Troy,New York,12180,East,Furniture,Furnishings,82.64,2,7.4376
4/4/2016,Becky Castell,Home Office,Troy,New York,12180,East,Office Supplies,Storage,31.02,2,8.0652
4/4/2016,Becky Castell,Home Office,Troy,New York,12180,East,Technology,Accessories,89.97,3,37.7874
6/30/2016,Philip Fox,Consumer,Sandy Springs,Georgia,30328,South,Office Supplies,Art,35.97,3,9.7119
6/30/2016,Philip Fox,Consumer,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,1266.86,7,291.3778
9/22/2014,Sanjit Engle,Consumer,San Jose,California,95123,West,Office Supplies,Storage,169.45,5,42.3625
9/22/2014,Sanjit Engle,Consumer,San Jose,California,95123,West,Office Supplies,Storage,40.68,2,0.4068
5/1/2017,Caroline Jumper,Consumer,Jacksonville,Florida,32216,South,Office Supplies,Supplies,3.328,2,0.416
5/1/2017,Caroline Jumper,Consumer,Jacksonville,Florida,32216,South,Furniture,Tables,933.262,4,-458.1468
5/1/2017,Caroline Jumper,Consumer,Jacksonville,Florida,32216,South,Furniture,Chairs,2803.92,5,0
10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,Office Supplies,Storage,4.768,2,-0.7748
10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,Office Supplies,Paper,6.672,1,2.502
10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,Office Supplies,Art,4.448,2,1.112
10/20/2017,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,Furniture,Furnishings,43.936,4,6.0412
9/1/2014,Lena Hernandez,Consumer,New York City,New York,10009,East,Office Supplies,Binders,23.744,2,8.3104
9/1/2014,Lena Hernandez,Consumer,New York City,New York,10009,East,Technology,Accessories,357,3,57.12
8/12/2014,Ben Wallace,Consumer,San Francisco,California,94122,West,Technology,Phones,806.336,8,50.396
8/12/2014,Ben Wallace,Consumer,San Francisco,California,94122,West,Furniture,Furnishings,85.44,3,31.6128
8/19/2014,Bill Shonely,Corporate,Columbus,Georgia,31907,South,Office Supplies,Storage,344.91,3,10.3473
5/10/2015,Dennis Pardue,Home Office,Aurora,Illinois,60505,Central,Office Supplies,Appliances,70.97,5,-191.619
5/10/2015,Dennis Pardue,Home Office,Aurora,Illinois,60505,Central,Office Supplies,Art,36.784,2,3.6784
5/10/2016,Christopher Schild,Home Office,Philadelphia,Pennsylvania,19134,East,Technology,Phones,743.988,2,-123.998
3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Binders,11.212,2,-16.818
3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,Furniture,Furnishings,4.712,2,-1.8848
3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Appliances,180.98,5,-470.548
3/5/2015,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Storage,60.416,2,6.0416
8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,98103,West,Technology,Copiers,299.99,1,89.997
8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,192.16,4,92.2368
8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,98103,West,Technology,Phones,242.624,8,27.2952
8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,98103,West,Office Supplies,Storage,46.74,3,11.685
8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,98103,West,Technology,Accessories,174.95,5,12.2465
8/12/2017,Dana Kaydos,Consumer,Seattle,Washington,98103,West,Office Supplies,Binders,100.704,6,37.764
6/26/2016,Skye Norling,Home Office,Roseville,Michigan,48066,Central,Office Supplies,Paper,368.91,9,180.7659
6/26/2016,Skye Norling,Home Office,Roseville,Michigan,48066,Central,Office Supplies,Binders,8.02,1,3.7694
6/26/2016,Skye Norling,Home Office,Roseville,Michigan,48066,Central,Office Supplies,Storage,171.04,4,44.4704
12/15/2016,Tony Chapman,Home Office,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,19.44,3,9.3312
9/13/2015,Anne McFarland,Consumer,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,13.092,4,-10.0372
12/30/2014,Astrea Jones,Consumer,New York City,New York,10035,East,Office Supplies,Appliances,122.94,3,30.735
12/30/2014,Astrea Jones,Consumer,New York City,New York,10035,East,Office Supplies,Binders,35.448,7,12.8499
4/29/2014,Katherine Hughes,Consumer,Dover,Delaware,19901,East,Technology,Phones,19.98,2,5.1948
1/30/2017,Liz Preis,Consumer,Aurora,Illinois,60505,Central,Furniture,Tables,69.375,1,-47.175
1/30/2017,Liz Preis,Consumer,Aurora,Illinois,60505,Central,Office Supplies,Supplies,31.68,4,2.772
1/30/2017,Liz Preis,Consumer,Aurora,Illinois,60505,Central,Technology,Phones,2003.168,4,250.396
1/30/2017,Liz Preis,Consumer,Aurora,Illinois,60505,Central,Office Supplies,Art,9.344,2,3.1536
12/25/2016,Joe Elijah,Consumer,New York City,New York,10009,East,Furniture,Chairs,2563.056,8,313.2624
10/20/2016,Muhammed Yedwab,Corporate,El Cajon,California,92020,West,Furniture,Chairs,387.136,4,4.8392
6/13/2015,Frank Carlisle,Home Office,Springfield,Ohio,45503,East,Office Supplies,Art,3.424,1,0.2996
6/30/2017,Neil Ducich,Corporate,Mount Vernon,New York,10550,East,Office Supplies,Storage,1085.42,7,282.2092
6/26/2015,Dennis Bolton,Home Office,Lakewood,Ohio,44107,East,Office Supplies,Paper,43.056,9,15.6078
2/21/2016,Lindsay Castell,Home Office,Tampa,Florida,33614,South,Office Supplies,Binders,3.762,3,-2.7588
2/21/2016,Lindsay Castell,Home Office,Tampa,Florida,33614,South,Office Supplies,Binders,34.86,2,-26.726
2/21/2016,Lindsay Castell,Home Office,Tampa,Florida,33614,South,Office Supplies,Storage,432.456,3,32.4342
4/22/2017,Bruce Degenhardt,Consumer,Columbus,Georgia,31907,South,Office Supplies,Storage,675.06,3,87.7578
5/9/2017,Matt Connell,Corporate,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,65.232,3,22.0158
5/9/2017,Matt Connell,Corporate,Jacksonville,North Carolina,28540,South,Furniture,Chairs,207,3,25.875
12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,Technology,Machines,600.53,2,137.264
12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,Office Supplies,Art,59.904,2,14.2272
12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,Technology,Accessories,637.44,8,135.456
12/21/2015,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,51.756,3,-33.6414
8/12/2014,Duane Huffman,Home Office,Miami,Florida,33180,South,Office Supplies,Paper,31.104,6,10.8864
8/12/2014,Duane Huffman,Home Office,Miami,Florida,33180,South,Office Supplies,Art,47.96,5,4.1965
8/12/2014,Duane Huffman,Home Office,Miami,Florida,33180,South,Technology,Accessories,158.928,7,41.7186
8/12/2014,Duane Huffman,Home Office,Miami,Florida,33180,South,Office Supplies,Appliances,211.248,6,15.8436
8/12/2014,Duane Huffman,Home Office,Miami,Florida,33180,South,Office Supplies,Supplies,5.552,2,-1.041
8/12/2014,Duane Huffman,Home Office,Miami,Florida,33180,South,Office Supplies,Labels,2.952,1,0.9963
12/11/2015,Lena Creighton,Consumer,Troy,Ohio,45373,East,Office Supplies,Binders,10.332,3,-7.5768
11/3/2017,Jack O'Briant,Corporate,Seattle,Washington,98103,West,Office Supplies,Binders,18.368,4,5.9696
3/13/2017,Meg Tillman,Consumer,New York City,New York,10011,East,Technology,Phones,299.9,2,74.975
5/30/2016,Edward Becker,Corporate,Arlington,Virginia,22204,South,Office Supplies,Envelopes,26.55,9,12.744
5/30/2016,Edward Becker,Corporate,Arlington,Virginia,22204,South,Technology,Accessories,111.98,2,26.8752
7/5/2015,Roland Schwarz,Corporate,Charlotte,North Carolina,28205,South,Furniture,Furnishings,4.928,2,0.7392
7/5/2015,Roland Schwarz,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Labels,11.784,3,4.2717
3/11/2014,Richard Bierner,Consumer,Roseville,California,95661,West,Office Supplies,Art,7.98,3,2.0748
4/20/2015,Olvera Toch,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Envelopes,180.96,2,81.432
7/26/2017,George Zrebassa,Corporate,Los Angeles,California,90036,West,Technology,Accessories,1649.95,5,659.98
7/26/2017,George Zrebassa,Corporate,Los Angeles,California,90036,West,Furniture,Chairs,362.352,3,45.294
10/31/2014,Nancy Lomonaco,Home Office,San Francisco,California,94110,West,Technology,Phones,73.584,2,8.2782
11/3/2017,Bruce Geld,Consumer,Bakersfield,California,93309,West,Furniture,Tables,486.368,4,36.4776
8/11/2016,Michelle Tran,Home Office,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,32.4,5,15.552
8/11/2016,Michelle Tran,Home Office,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,41.86,7,19.2556
8/11/2016,Michelle Tran,Home Office,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,77.56,2,35.6776
7/25/2016,Becky Castell,Home Office,San Francisco,California,94122,West,Office Supplies,Art,37.17,9,11.151
3/1/2014,Giulietta Weimer,Consumer,Houston,Texas,77036,Central,Office Supplies,Storage,137.352,3,8.5845
3/1/2014,Giulietta Weimer,Consumer,Houston,Texas,77036,Central,Furniture,Tables,376.509,3,-43.0296
1/26/2017,Bradley Drucker,Consumer,Columbus,Georgia,31907,South,Furniture,Furnishings,62.72,4,24.4608
1/26/2017,Bradley Drucker,Consumer,Columbus,Georgia,31907,South,Technology,Phones,2939.93,7,764.3818
7/12/2014,Paul Van Hugh,Home Office,League City,Texas,77573,Central,Furniture,Chairs,512.358,3,-14.6388
7/12/2014,Paul Van Hugh,Home Office,League City,Texas,77573,Central,Office Supplies,Fasteners,3.488,2,0.5668
7/12/2014,Paul Van Hugh,Home Office,League City,Texas,77573,Central,Office Supplies,Art,22.288,7,3.9004
7/12/2014,Paul Van Hugh,Home Office,League City,Texas,77573,Central,Office Supplies,Paper,16.032,3,5.6112
4/11/2017,Henry MacAllister,Consumer,Burlington,North Carolina,27217,South,Office Supplies,Art,1.752,1,0.1533
4/11/2017,Henry MacAllister,Consumer,Burlington,North Carolina,27217,South,Office Supplies,Art,20.992,8,2.3616
11/13/2017,Erin Mull,Consumer,New York City,New York,10009,East,Office Supplies,Storage,11.21,1,3.363
12/5/2015,Sandra Flanagan,Consumer,Dallas,Texas,75220,Central,Office Supplies,Art,45.04,2,4.504
9/26/2016,Shahid Collister,Consumer,Houston,Texas,77095,Central,Office Supplies,Binders,15.624,2,-24.9984
11/19/2016,Natalie DeCherney,Consumer,Long Beach,New York,11561,East,Office Supplies,Appliances,8.74,2,2.2724
11/19/2016,Natalie DeCherney,Consumer,Long Beach,New York,11561,East,Office Supplies,Paper,44.75,5,20.585
9/8/2017,Frank Carlisle,Home Office,Hialeah,Florida,33012,South,Office Supplies,Storage,61.68,5,5.397
9/8/2017,Frank Carlisle,Home Office,Hialeah,Florida,33012,South,Technology,Phones,158.376,3,13.8579
7/21/2017,Kelly Lampkin,Corporate,Aurora,Illinois,60505,Central,Office Supplies,Binders,2.864,4,-4.5824
7/21/2017,Kelly Lampkin,Corporate,Aurora,Illinois,60505,Central,Office Supplies,Binders,94.192,7,-164.836
10/6/2017,Xylona Preis,Consumer,Belleville,New Jersey,7109,East,Office Supplies,Paper,143.7,3,68.976
10/6/2017,Xylona Preis,Consumer,Belleville,New Jersey,7109,East,Office Supplies,Paper,6.48,1,3.1104
11/7/2017,Frank Preis,Consumer,New York City,New York,10024,East,Technology,Accessories,7.88,4,2.5216
3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,Office Supplies,Storage,11.21,1,3.363
3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,Furniture,Chairs,354.9,5,88.725
3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,Office Supplies,Paper,17.94,3,8.7906
3/9/2016,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,Office Supplies,Binders,51.8,4,23.31
5/13/2017,Carl Weiss,Home Office,Newark,Delaware,19711,East,Office Supplies,Binders,299.52,9,149.76
7/2/2016,Katherine Hughes,Consumer,Arlington,Virginia,22204,South,Office Supplies,Art,7.7,2,3.157
12/27/2014,Tamara Chand,Corporate,Decatur,Alabama,35601,South,Office Supplies,Paper,23.92,4,11.7208
12/27/2014,Tamara Chand,Corporate,Decatur,Alabama,35601,South,Technology,Accessories,498,5,184.26
4/13/2017,Yana Sorensen,Corporate,Hesperia,California,92345,West,Furniture,Chairs,436.704,6,-38.2116
11/14/2014,Chris Cortes,Consumer,Chesapeake,Virginia,23320,South,Office Supplies,Paper,32.4,5,15.552
6/11/2017,Zuschuss Donatelli,Consumer,Los Angeles,California,90036,West,Office Supplies,Appliances,61.44,3,16.5888
11/25/2016,Jay Kimmel,Consumer,Huntsville,Alabama,35810,South,Office Supplies,Storage,73.36,7,19.8072
3/21/2014,Gary McGarr,Consumer,Knoxville,Tennessee,37918,South,Office Supplies,Labels,59.2,5,22.2
3/21/2014,Gary McGarr,Consumer,Knoxville,Tennessee,37918,South,Furniture,Furnishings,32.952,3,6.5904
3/21/2014,Gary McGarr,Consumer,Knoxville,Tennessee,37918,South,Furniture,Chairs,218.376,3,-10.9188
4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,31.4,5,13.188
4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,9.48,1,3.792
4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,1841,East,Technology,Phones,209.5,10,58.66
4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,24.3,5,10.449
4/30/2015,Jane Waco,Corporate,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,6.48,1,3.1104
5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,32.448,2,7.3008
5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,26.388,4,-17.592
5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,373.47,5,-112.041
5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,64.2,5,-44.94
5/3/2017,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Fasteners,8,2,2.8
8/26/2016,Xylona Preis,Consumer,Athens,Georgia,30605,South,Furniture,Furnishings,186.54,3,41.0388
4/11/2014,Michelle Moray,Consumer,Great Falls,Montana,59405,West,Office Supplies,Storage,87.08,7,24.3824
4/11/2014,Michelle Moray,Consumer,Great Falls,Montana,59405,West,Technology,Phones,105.584,2,9.2386
4/11/2014,Michelle Moray,Consumer,Great Falls,Montana,59405,West,Technology,Accessories,217.44,6,91.3248
1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,79907,Central,Office Supplies,Art,31.744,2,3.968
1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,79907,Central,Office Supplies,Appliances,5.432,2,-13.58
1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,79907,Central,Furniture,Tables,913.43,5,-169.637
1/2/2017,Trudy Schmidt,Consumer,El Paso,Texas,79907,Central,Office Supplies,Storage,372.144,3,27.9108
4/28/2017,Janet Lee,Consumer,Kissimmee,Florida,34741,South,Technology,Phones,751.984,2,84.5982
1/30/2017,Sam Zeldin,Home Office,Seattle,Washington,98105,West,Technology,Phones,604.768,4,60.4768
9/7/2014,Lisa Ryan,Corporate,Santa Clara,California,95051,West,Office Supplies,Supplies,27.36,4,7.3872
9/7/2014,Lisa Ryan,Corporate,Santa Clara,California,95051,West,Office Supplies,Paper,20.56,2,9.6632
9/7/2014,Lisa Ryan,Corporate,Santa Clara,California,95051,West,Office Supplies,Binders,83.92,5,31.47
6/11/2016,Seth Vernon,Consumer,Los Angeles,California,90049,West,Furniture,Tables,902.712,3,33.8517
10/17/2016,Michael Granlund,Home Office,Fresno,California,93727,West,Furniture,Bookcases,120.666,2,21.294
12/27/2014,Nathan Cano,Consumer,Fort Worth,Texas,76106,Central,Office Supplies,Binders,4.984,1,-8.4728
11/24/2016,Steve Carroll,Home Office,Seattle,Washington,98105,West,Furniture,Furnishings,82.26,3,33.7266
11/10/2016,Rose O'Brian,Consumer,San Francisco,California,94110,West,Office Supplies,Storage,29.74,1,4.461
1/5/2015,James Lanier,Home Office,San Francisco,California,94110,West,Office Supplies,Appliances,87.36,6,23.5872
1/5/2015,James Lanier,Home Office,San Francisco,California,94110,West,Office Supplies,Binders,56.16,6,17.55
3/21/2017,Pauline Webber,Corporate,Pompano Beach,Florida,33068,South,Office Supplies,Appliances,64.384,1,8.048
11/12/2015,Monica Federle,Corporate,Houston,Texas,77095,Central,Office Supplies,Storage,64.784,1,-14.5764
11/12/2015,Monica Federle,Corporate,Houston,Texas,77095,Central,Office Supplies,Paper,15.552,3,5.6376
11/12/2015,Monica Federle,Corporate,Houston,Texas,77095,Central,Office Supplies,Envelopes,223.888,7,69.965
9/9/2014,Chris Cortes,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Paper,10.896,3,3.405
3/17/2016,Anna Chung,Consumer,San Francisco,California,94109,West,Technology,Phones,84.784,2,-20.1362
2/8/2016,Mark Haberlin,Corporate,Houston,Texas,77036,Central,Furniture,Chairs,241.5,4,0
11/26/2016,Cynthia Delaney,Home Office,Shelton,Connecticut,6484,East,Technology,Accessories,59.97,3,14.9925
11/26/2016,Cynthia Delaney,Home Office,Shelton,Connecticut,6484,East,Office Supplies,Paper,13.36,2,6.4128
9/4/2017,Cynthia Voltz,Corporate,Oakland,California,94601,West,Office Supplies,Binders,11.808,3,4.1328
5/28/2015,Trudy Brown,Consumer,Manchester,Connecticut,6040,East,Office Supplies,Storage,16.24,1,2.436
5/28/2015,Trudy Brown,Consumer,Manchester,Connecticut,6040,East,Office Supplies,Storage,77.55,5,21.714
11/1/2014,Deirdre Greer,Corporate,Orange,New Jersey,7050,East,Office Supplies,Appliances,76.12,2,22.0748
12/27/2016,Ross DeVincentis,Home Office,Akron,Ohio,44312,East,Office Supplies,Fasteners,17.184,6,6.2292
12/4/2017,Chris Selesnick,Corporate,Los Angeles,California,90032,West,Office Supplies,Paper,11.76,2,5.7624
12/23/2017,Julia Barnett,Home Office,Danbury,Connecticut,6810,East,Furniture,Furnishings,27.46,2,9.8856
12/1/2016,Eva Jacobs,Consumer,Franklin,Massachusetts,2038,East,Technology,Phones,137.94,3,35.8644
12/1/2016,Eva Jacobs,Consumer,Franklin,Massachusetts,2038,East,Furniture,Furnishings,111.15,5,48.906
12/1/2016,Eva Jacobs,Consumer,Franklin,Massachusetts,2038,East,Office Supplies,Appliances,901.95,3,297.6435
12/1/2016,Eva Jacobs,Consumer,Franklin,Massachusetts,2038,East,Furniture,Tables,366.009,3,-47.0583
6/30/2014,Brian DeCherney,Consumer,Wilmington,North Carolina,28403,South,Office Supplies,Paper,310.688,7,108.7408
9/3/2014,Mathew Reese,Home Office,Houston,Texas,77095,Central,Office Supplies,Binders,7.68,5,-11.52
11/2/2017,Sharelle Roach,Home Office,Springfield,Ohio,45503,East,Furniture,Chairs,155.372,2,-35.5136
4/13/2015,Thea Hendricks,Consumer,Glendale,Arizona,85301,West,Office Supplies,Storage,10.744,1,0.8058
12/5/2015,Brian Derr,Consumer,New York City,New York,10009,East,Office Supplies,Binders,232.4,5,78.435
12/5/2015,Brian Derr,Consumer,New York City,New York,10009,East,Furniture,Chairs,164.646,3,12.8058
12/5/2015,Brian Derr,Consumer,New York City,New York,10009,East,Office Supplies,Paper,22.68,2,11.1132
2/1/2016,Suzanne McNair,Corporate,Los Angeles,California,90036,West,Office Supplies,Paper,105.52,4,48.5392
7/8/2017,Harold Engle,Corporate,Newark,Delaware,19711,East,Furniture,Furnishings,83.92,4,5.8744
7/8/2017,Harold Engle,Corporate,Newark,Delaware,19711,East,Technology,Accessories,141.9,5,58.179
7/8/2017,Harold Engle,Corporate,Newark,Delaware,19711,East,Furniture,Furnishings,39.98,2,9.1954
7/8/2017,Harold Engle,Corporate,Newark,Delaware,19711,East,Office Supplies,Art,28.91,7,8.673
7/8/2017,Harold Engle,Corporate,Newark,Delaware,19711,East,Office Supplies,Art,174.95,5,45.487
12/11/2015,Jim Kriz,Home Office,San Bernardino,California,92404,West,Office Supplies,Binders,110.528,4,38.6848
11/15/2016,Odella Nelson,Corporate,Burlington,North Carolina,27217,South,Furniture,Tables,630.024,4,-199.5076
5/9/2016,Thea Hendricks,Consumer,Salem,Virginia,24153,South,Office Supplies,Art,27.86,7,9.1938
