Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
27-07-2019,Dennis Kane,Consumer,Seattle,Washington,West,Furniture,Furnishings,23.88,3,10.5072
27-07-2019,Dennis Kane,Consumer,Seattle,Washington,West,Office Supplies,Paper,26.2,4,12.052
27-07-2019,Dennis Kane,Consumer,Seattle,Washington,West,Office Supplies,Paper,12.96,2,6.2208
27-07-2019,Dennis Kane,Consumer,Seattle,Washington,West,Technology,Accessories,234.95,5,32.893
28-12-2019,Susan Vittorini,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,118.25,5,34.2925
28-12-2019,Susan Vittorini,Consumer,Albuquerque,New Mexico,West,Office Supplies,Paper,4.28,1,1.926
10-03-2018,Rick Huthwaite,Home Office,Los Angeles,California,West,Technology,Accessories,26.85,3,5.1015
10-03-2018,Rick Huthwaite,Home Office,Los Angeles,California,West,Technology,Machines,3357.6,3,377.73
22-05-2017,Sarah Brown,Consumer,Los Angeles,California,West,Office Supplies,Labels,8.26,2,3.7996
22-05-2017,Sarah Brown,Consumer,Los Angeles,California,West,Technology,Machines,2973.32,7,334.4985
22-05-2017,Sarah Brown,Consumer,Los Angeles,California,West,Office Supplies,Storage,104.79,7,29.3412
22-05-2017,Sarah Brown,Consumer,Los Angeles,California,West,Technology,Phones,775.728,6,58.1796
17-02-2019,Cyra Reiten,Home Office,Houston,Texas,Central,Furniture,Bookcases,89.0664,1,-17.0274
17-02-2019,Cyra Reiten,Home Office,Houston,Texas,Central,Office Supplies,Art,175.44,6,52.632
17-02-2019,Cyra Reiten,Home Office,Houston,Texas,Central,Technology,Phones,438.336,4,-87.6672
08-12-2019,Emily Grady,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,215.544,4,-58.5048
18-11-2019,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,55.584,6,20.844
18-11-2019,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,Furniture,Chairs,127.386,2,-25.4772
01-12-2018,John Murray,Consumer,San Angelo,Texas,Central,Furniture,Chairs,248.43,5,-17.745
01-12-2018,John Murray,Consumer,San Angelo,Texas,Central,Office Supplies,Appliances,11.648,4,-30.8672
01-12-2018,John Murray,Consumer,San Angelo,Texas,Central,Furniture,Chairs,85.246,2,-1.2178
03-10-2019,Laurel Workman,Corporate,Pasadena,Texas,Central,Office Supplies,Art,20.64,5,2.322
29-08-2019,Rick Wilson,Corporate,Los Angeles,California,West,Furniture,Furnishings,148.02,3,41.4456
24-11-2019,Brooke Gillingham,Corporate,Garden City,Kansas,Central,Office Supplies,Storage,33.29,1,7.9896
30-06-2019,Thomas Thornton,Consumer,Los Angeles,California,West,Office Supplies,Paper,204.95,5,100.4255
22-07-2019,Eric Barreto,Consumer,Chicago,Illinois,Central,Furniture,Chairs,526.344,4,-75.192
11-11-2018,Liz Pelletier,Consumer,San Francisco,California,West,Furniture,Furnishings,41.96,2,10.9096
11-11-2018,Liz Pelletier,Consumer,San Francisco,California,West,Furniture,Chairs,451.152,3,0
11-11-2018,Liz Pelletier,Consumer,San Francisco,California,West,Office Supplies,Binders,31.504,11,11.0264
09-12-2016,Frank Preis,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,30.672,3,9.585
09-12-2016,Frank Preis,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,1079.976,4,125.9972
07-09-2019,Joseph Airdo,Consumer,Modesto,California,West,Furniture,Chairs,161.568,2,-28.2744
06-02-2017,Trudy Schmidt,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.934,3,-4.9878
06-02-2017,Trudy Schmidt,Consumer,Houston,Texas,Central,Technology,Accessories,18.528,2,4.4004
06-02-2017,Trudy Schmidt,Consumer,Houston,Texas,Central,Office Supplies,Storage,670.752,3,-125.766
26-08-2019,Darren Powers,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,64.96,5,-43.848
20-07-2016,Jonathan Doherty,Corporate,Riverside,California,West,Technology,Accessories,41.94,2,15.0984
20-07-2016,Jonathan Doherty,Corporate,Riverside,California,West,Office Supplies,Paper,11.96,2,5.8604
20-07-2016,Jonathan Doherty,Corporate,Riverside,California,West,Office Supplies,Art,13.12,4,3.8048
20-07-2016,Jonathan Doherty,Corporate,Riverside,California,West,Office Supplies,Storage,535.41,3,160.623
08-10-2017,Gene Hale,Corporate,Dallas,Texas,Central,Furniture,Furnishings,72.78,3,-70.9605
16-02-2017,Rob Dowd,Consumer,Los Angeles,California,West,Office Supplies,Paper,36.84,3,17.3148
16-02-2017,Rob Dowd,Consumer,Los Angeles,California,West,Office Supplies,Labels,87.71,7,41.2237
12-08-2018,Cindy Schnelling,Corporate,Lakeland,Florida,South,Furniture,Tables,562.2925,7,-255.5875
09-11-2016,Benjamin Farhat,Home Office,New York City,New York,East,Furniture,Furnishings,56.52,9,21.4776
18-07-2018,Neil Knudson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,11.264,8,1.2672
18-07-2018,Neil Knudson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,284.08,10,24.857
18-07-2018,Neil Knudson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.496,4,6.7048
05-02-2018,Annie Zypern,Consumer,San Diego,California,West,Office Supplies,Labels,14.73,3,7.2177
05-02-2018,Annie Zypern,Consumer,San Diego,California,West,Office Supplies,Storage,186.54,3,50.3658
05-02-2018,Annie Zypern,Consumer,San Diego,California,West,Furniture,Tables,557.728,4,6.9716
05-02-2018,Annie Zypern,Consumer,San Diego,California,West,Technology,Phones,159.968,4,-31.9936
20-06-2016,Corey-Lock,Consumer,Lawton,Oklahoma,Central,Office Supplies,Appliances,471.9,6,155.727
20-06-2016,Corey-Lock,Consumer,Lawton,Oklahoma,Central,Office Supplies,Art,3.52,2,1.6896
09-06-2019,Anna Gayman,Consumer,Salem,Virginia,South,Office Supplies,Paper,49.12,4,23.0864
27-12-2018,Eugene Moren,Home Office,Santa Ana,California,West,Office Supplies,Labels,20.16,7,9.8784
26-01-2016,Carol Adams,Corporate,Rapid City,South Dakota,Central,Office Supplies,Binders,10.68,2,5.0196
26-01-2016,Carol Adams,Corporate,Rapid City,South Dakota,Central,Furniture,Bookcases,141.96,2,39.7488
23-03-2019,Raymond Buch,Consumer,Seattle,Washington,West,Office Supplies,Storage,32.48,2,4.872
23-03-2019,Raymond Buch,Consumer,Seattle,Washington,West,Office Supplies,Paper,20.04,3,9.6192
23-03-2019,Raymond Buch,Consumer,Seattle,Washington,West,Technology,Copiers,13999.96,4,6719.9808
20-03-2019,Roger Demir,Consumer,Middletown,Connecticut,East,Technology,Accessories,238,2,38.08
20-03-2019,Roger Demir,Consumer,Middletown,Connecticut,East,Office Supplies,Paper,61.96,2,27.882
04-10-2018,Melanie Seite,Consumer,Baltimore,Maryland,East,Furniture,Tables,239.372,2,-23.9372
18-11-2018,Patrick Gardner,Consumer,San Diego,California,West,Technology,Accessories,595,5,95.2
26-12-2019,Karen Bern,Corporate,Odessa,Texas,Central,Office Supplies,Paper,16.032,3,5.6112
09-03-2018,Rick Bensley,Home Office,Milford,Connecticut,East,Technology,Accessories,199.75,5,87.89
16-02-2018,John Dryer,Consumer,Belleville,New Jersey,East,Furniture,Chairs,227.96,2,36.4736
28-09-2017,Jennifer Jackson,Consumer,New York City,New York,East,Office Supplies,Appliances,293.52,6,76.3152
28-09-2017,Jennifer Jackson,Consumer,New York City,New York,East,Technology,Phones,307.98,2,89.3142
02-11-2017,Liz Thompson,Consumer,San Diego,California,West,Furniture,Furnishings,96.96,6,33.936
02-11-2017,Liz Thompson,Consumer,San Diego,California,West,Office Supplies,Binders,117.488,7,41.1208
02-11-2017,Liz Thompson,Consumer,San Diego,California,West,Office Supplies,Binders,11.952,3,4.1832
02-11-2017,Liz Thompson,Consumer,San Diego,California,West,Furniture,Bookcases,512.499,3,-30.147
31-07-2018,Anna Häberlin,Corporate,San Francisco,California,West,Furniture,Tables,863.128,7,-32.3673
06-11-2019,Adam Bellavance,Home Office,Seattle,Washington,West,Furniture,Tables,2036.86,7,366.6348
06-11-2019,Adam Bellavance,Home Office,Seattle,Washington,West,Furniture,Chairs,449.568,2,-73.0548
06-11-2019,Adam Bellavance,Home Office,Seattle,Washington,West,Technology,Accessories,108.96,3,32.688
14-02-2018,Fred McMath,Consumer,Jackson,Mississippi,South,Office Supplies,Art,264.18,7,68.6868
09-07-2016,Gary Hansen,Home Office,Los Angeles,California,West,Office Supplies,Labels,2.88,1,1.4112
09-07-2016,Gary Hansen,Home Office,Los Angeles,California,West,Office Supplies,Binders,41.904,6,14.1426
09-07-2016,Gary Hansen,Home Office,Los Angeles,California,West,Office Supplies,Storage,23.92,4,4.0664
30-01-2018,Harold Engle,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,156.512,4,52.8228
22-09-2018,Sam Zeldin,Home Office,New York City,New York,East,Office Supplies,Storage,128.34,6,37.2186
22-12-2019,Chad McGuire,Consumer,Los Angeles,California,West,Technology,Accessories,474.95,5,142.485
02-09-2018,Toby Gnade,Consumer,Des Moines,Washington,West,Technology,Copiers,999.98,2,449.991
02-08-2017,Darren Koutras,Consumer,Springfield,Oregon,West,Furniture,Tables,277.5,4,-188.7
21-11-2017,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,1252.704,8,-480.2032
21-11-2017,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,110.97,5,-24.0435
18-05-2019,Brendan Murry,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,22.608,3,-10.1736
18-05-2019,Brendan Murry,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,1.892,1,-0.9933
23-07-2019,Maribeth Yedwab,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,63.312,3,20.5764
13-09-2017,Arthur Gainer,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,7.824,1,2.934
13-09-2017,Arthur Gainer,Consumer,Chicago,Illinois,Central,Furniture,Chairs,170.072,4,-12.148
10-12-2018,Bart Watters,Corporate,New York City,New York,East,Office Supplies,Paper,62.82,9,29.5254
02-10-2017,Sheri Gordon,Consumer,Rockville,Maryland,East,Office Supplies,Paper,19.44,3,9.3312
02-10-2017,Sheri Gordon,Consumer,Rockville,Maryland,East,Office Supplies,Binders,7.38,1,3.6162
17-11-2019,Christopher Conant,Consumer,New York City,New York,East,Office Supplies,Paper,38.88,6,18.6624
17-11-2019,Christopher Conant,Consumer,New York City,New York,East,Furniture,Furnishings,187.76,4,76.9816
30-11-2017,Lena Radford,Consumer,Durham,North Carolina,South,Office Supplies,Binders,6.048,7,-4.2336
30-11-2017,Lena Radford,Consumer,Durham,North Carolina,South,Office Supplies,Appliances,98.352,3,9.8352
30-11-2017,Lena Radford,Consumer,Durham,North Carolina,South,Furniture,Furnishings,335.744,2,25.1808
06-12-2017,David Bremer,Corporate,Santa Barbara,California,West,Office Supplies,Paper,8.96,2,4.3904
05-09-2019,Liz Preis,Consumer,Knoxville,Tennessee,South,Technology,Accessories,89.568,4,-1.1196
05-09-2019,Liz Preis,Consumer,Knoxville,Tennessee,South,Office Supplies,Art,71.96,5,7.196
05-09-2019,Liz Preis,Consumer,Knoxville,Tennessee,South,Office Supplies,Paper,15.552,3,5.4432
24-04-2019,Art Ferguson,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,10.43,5,-18.2525
24-04-2019,Art Ferguson,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,72.784,1,-18.196
08-11-2017,Keith Dawkins,Corporate,New York City,New York,East,Office Supplies,Storage,67.15,5,16.7875
08-11-2017,Keith Dawkins,Corporate,New York City,New York,East,Technology,Phones,549.98,2,142.9948
08-11-2017,Keith Dawkins,Corporate,New York City,New York,East,Furniture,Furnishings,11.82,3,4.728
08-11-2017,Keith Dawkins,Corporate,New York City,New York,East,Technology,Machines,4643.8,4,2229.024
08-11-2017,Keith Dawkins,Corporate,New York City,New York,East,Furniture,Chairs,577.764,2,115.5528
26-04-2017,Sue Ann Reed,Consumer,Daytona Beach,Florida,South,Furniture,Tables,191.5155,1,-76.6062
26-04-2017,Sue Ann Reed,Consumer,Daytona Beach,Florida,South,Office Supplies,Art,2.624,1,0.4264
20-09-2017,Barry Gonzalez,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,1369.764,6,-913.176
20-09-2017,Barry Gonzalez,Consumer,Nashville,Tennessee,South,Office Supplies,Storage,294.368,4,-58.8736
07-09-2019,Dario Medina,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,81.568,2,7.1372
07-11-2018,Michael Chen,Consumer,Dallas,Texas,Central,Furniture,Furnishings,44.46,5,-17.784
07-11-2018,Michael Chen,Consumer,Dallas,Texas,Central,Office Supplies,Storage,314.088,3,19.6305
25-09-2017,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Binders,6.336,4,-4.6464
25-09-2017,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Paper,10.48,1,3.799
25-09-2017,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Binders,2.469,1,-1.8106
25-09-2017,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Binders,3.264,2,-2.2848
03-10-2016,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,4.344,3,0.8688
03-10-2016,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Furniture,Furnishings,31.776,3,-19.0656
03-10-2016,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Labels,4.928,2,1.7248
03-10-2016,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Binders,1.788,3,-3.0396
03-10-2016,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,15.072,4,-3.768
18-02-2016,Aaron Bergman,Consumer,Arlington,Texas,Central,Office Supplies,Storage,12.624,2,-2.5248
12-06-2018,Erin Ashbrook,Corporate,Pasadena,California,West,Office Supplies,Paper,185.88,6,83.646
12-06-2018,Erin Ashbrook,Corporate,Pasadena,California,West,Office Supplies,Paper,12.96,2,6.2208
01-11-2019,Sandra Flanagan,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,189.7,10,91.056
01-11-2019,Sandra Flanagan,Consumer,Everett,Massachusetts,East,Office Supplies,Paper,40.99,1,20.0851
04-04-2018,Becky Castell,Home Office,Troy,New York,East,Furniture,Furnishings,82.64,2,7.4376
04-04-2018,Becky Castell,Home Office,Troy,New York,East,Office Supplies,Storage,31.02,2,8.0652
04-04-2018,Becky Castell,Home Office,Troy,New York,East,Technology,Accessories,89.97,3,37.7874
30-06-2018,Philip Fox,Consumer,Sandy Springs,Georgia,South,Office Supplies,Art,35.97,3,9.7119
30-06-2018,Philip Fox,Consumer,Sandy Springs,Georgia,South,Furniture,Bookcases,1266.86,7,291.3778
22-09-2016,Sanjit Engle,Consumer,San Jose,California,West,Office Supplies,Storage,169.45,5,42.3625
22-09-2016,Sanjit Engle,Consumer,San Jose,California,West,Office Supplies,Storage,40.68,2,0.4068
01-05-2019,Caroline Jumper,Consumer,Jacksonville,Florida,South,Office Supplies,Supplies,3.328,2,0.416
01-05-2019,Caroline Jumper,Consumer,Jacksonville,Florida,South,Furniture,Tables,933.262,4,-458.1468
01-05-2019,Caroline Jumper,Consumer,Jacksonville,Florida,South,Furniture,Chairs,2803.92,5,0
20-10-2019,Pete Takahito,Consumer,Jacksonville,Florida,South,Office Supplies,Storage,4.768,2,-0.7748
20-10-2019,Pete Takahito,Consumer,Jacksonville,Florida,South,Office Supplies,Paper,6.672,1,2.502
20-10-2019,Pete Takahito,Consumer,Jacksonville,Florida,South,Office Supplies,Art,4.448,2,1.112
20-10-2019,Pete Takahito,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,43.936,4,6.0412
01-09-2016,Lena Hernandez,Consumer,New York City,New York,East,Office Supplies,Binders,23.744,2,8.3104
01-09-2016,Lena Hernandez,Consumer,New York City,New York,East,Technology,Accessories,357,3,57.12
12-08-2016,Ben Wallace,Consumer,San Francisco,California,West,Technology,Phones,806.336,8,50.396
12-08-2016,Ben Wallace,Consumer,San Francisco,California,West,Furniture,Furnishings,85.44,3,31.6128
19-08-2016,Bill Shonely,Corporate,Columbus,Georgia,South,Office Supplies,Storage,344.91,3,10.3473
10-05-2017,Dennis Pardue,Home Office,Aurora,Illinois,Central,Office Supplies,Appliances,70.97,5,-191.619
10-05-2017,Dennis Pardue,Home Office,Aurora,Illinois,Central,Office Supplies,Art,36.784,2,3.6784
10-05-2018,Christopher Schild,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,743.988,2,-123.998
05-03-2017,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,11.212,2,-16.818
05-03-2017,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,4.712,2,-1.8848
05-03-2017,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,180.98,5,-470.548
05-03-2017,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,60.416,2,6.0416
12-08-2019,Dana Kaydos,Consumer,Seattle,Washington,West,Technology,Copiers,299.99,1,89.997
12-08-2019,Dana Kaydos,Consumer,Seattle,Washington,West,Office Supplies,Paper,192.16,4,92.2368
12-08-2019,Dana Kaydos,Consumer,Seattle,Washington,West,Technology,Phones,242.624,8,27.2952
12-08-2019,Dana Kaydos,Consumer,Seattle,Washington,West,Office Supplies,Storage,46.74,3,11.685
12-08-2019,Dana Kaydos,Consumer,Seattle,Washington,West,Technology,Accessories,174.95,5,12.2465
12-08-2019,Dana Kaydos,Consumer,Seattle,Washington,West,Office Supplies,Binders,100.704,6,37.764
26-06-2018,Skye Norling,Home Office,Roseville,Michigan,Central,Office Supplies,Paper,368.91,9,180.7659
26-06-2018,Skye Norling,Home Office,Roseville,Michigan,Central,Office Supplies,Binders,8.02,1,3.7694
26-06-2018,Skye Norling,Home Office,Roseville,Michigan,Central,Office Supplies,Storage,171.04,4,44.4704
15-12-2018,Tony Chapman,Home Office,Fayetteville,Arkansas,South,Office Supplies,Paper,19.44,3,9.3312
13-09-2017,Anne McFarland,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,13.092,4,-10.0372
30-12-2016,Astrea Jones,Consumer,New York City,New York,East,Office Supplies,Appliances,122.94,3,30.735
30-12-2016,Astrea Jones,Consumer,New York City,New York,East,Office Supplies,Binders,35.448,7,12.8499
29-04-2016,Katherine Hughes,Consumer,Dover,Delaware,East,Technology,Phones,19.98,2,5.1948
30-01-2019,Liz Preis,Consumer,Aurora,Illinois,Central,Furniture,Tables,69.375,1,-47.175
30-01-2019,Liz Preis,Consumer,Aurora,Illinois,Central,Office Supplies,Supplies,31.68,4,2.772
30-01-2019,Liz Preis,Consumer,Aurora,Illinois,Central,Technology,Phones,2003.168,4,250.396
30-01-2019,Liz Preis,Consumer,Aurora,Illinois,Central,Office Supplies,Art,9.344,2,3.1536
25-12-2018,Joe Elijah,Consumer,New York City,New York,East,Furniture,Chairs,2563.056,8,313.2624
20-10-2018,Muhammed Yedwab,Corporate,El Cajon,California,West,Furniture,Chairs,387.136,4,4.8392
13-06-2017,Frank Carlisle,Home Office,Springfield,Ohio,East,Office Supplies,Art,3.424,1,0.2996
30-06-2019,Neil Ducich,Corporate,Mount Vernon,New York,East,Office Supplies,Storage,1085.42,7,282.2092
26-06-2017,Dennis Bolton,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,43.056,9,15.6078
21-02-2018,Lindsay Castell,Home Office,Tampa,Florida,South,Office Supplies,Binders,3.762,3,-2.7588
21-02-2018,Lindsay Castell,Home Office,Tampa,Florida,South,Office Supplies,Binders,34.86,2,-26.726
21-02-2018,Lindsay Castell,Home Office,Tampa,Florida,South,Office Supplies,Storage,432.456,3,32.4342
22-04-2019,Bruce Degenhardt,Consumer,Columbus,Georgia,South,Office Supplies,Storage,675.06,3,87.7578
09-05-2019,Matt Connell,Corporate,Jacksonville,North Carolina,South,Office Supplies,Envelopes,65.232,3,22.0158
09-05-2019,Matt Connell,Corporate,Jacksonville,North Carolina,South,Furniture,Chairs,207,3,25.875
21-12-2017,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Technology,Machines,600.53,2,137.264
21-12-2017,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Office Supplies,Art,59.904,2,14.2272
21-12-2017,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Technology,Accessories,637.44,8,135.456
21-12-2017,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,Furniture,Furnishings,51.756,3,-33.6414
12-08-2016,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Paper,31.104,6,10.8864
12-08-2016,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Art,47.96,5,4.1965
12-08-2016,Duane Huffman,Home Office,Miami,Florida,South,Technology,Accessories,158.928,7,41.7186
12-08-2016,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Appliances,211.248,6,15.8436
12-08-2016,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Supplies,5.552,2,-1.041
12-08-2016,Duane Huffman,Home Office,Miami,Florida,South,Office Supplies,Labels,2.952,1,0.9963
11-12-2017,Lena Creighton,Consumer,Troy,Ohio,East,Office Supplies,Binders,10.332,3,-7.5768
03-11-2019,Jack O'Briant,Corporate,Seattle,Washington,West,Office Supplies,Binders,18.368,4,5.9696
13-03-2019,Meg Tillman,Consumer,New York City,New York,East,Technology,Phones,299.9,2,74.975
30-05-2018,Edward Becker,Corporate,Arlington,Virginia,South,Office Supplies,Envelopes,26.55,9,12.744
30-05-2018,Edward Becker,Corporate,Arlington,Virginia,South,Technology,Accessories,111.98,2,26.8752
05-07-2017,Roland Schwarz,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,4.928,2,0.7392
05-07-2017,Roland Schwarz,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,11.784,3,4.2717
11-03-2016,Richard Bierner,Consumer,Roseville,California,West,Office Supplies,Art,7.98,3,2.0748
20-04-2017,Olvera Toch,Consumer,Detroit,Michigan,Central,Office Supplies,Envelopes,180.96,2,81.432
26-07-2019,George Zrebassa,Corporate,Los Angeles,California,West,Technology,Accessories,1649.95,5,659.98
26-07-2019,George Zrebassa,Corporate,Los Angeles,California,West,Furniture,Chairs,362.352,3,45.294
31-10-2016,Nancy Lomonaco,Home Office,San Francisco,California,West,Technology,Phones,73.584,2,8.2782
03-11-2019,Bruce Geld,Consumer,Bakersfield,California,West,Furniture,Tables,486.368,4,36.4776
11-08-2018,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Paper,32.4,5,15.552
11-08-2018,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,41.86,7,19.2556
11-08-2018,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,77.56,2,35.6776
25-07-2018,Becky Castell,Home Office,San Francisco,California,West,Office Supplies,Art,37.17,9,11.151
01-03-2016,Giulietta Weimer,Consumer,Houston,Texas,Central,Office Supplies,Storage,137.352,3,8.5845
01-03-2016,Giulietta Weimer,Consumer,Houston,Texas,Central,Furniture,Tables,376.509,3,-43.0296
26-01-2019,Bradley Drucker,Consumer,Columbus,Georgia,South,Furniture,Furnishings,62.72,4,24.4608
26-01-2019,Bradley Drucker,Consumer,Columbus,Georgia,South,Technology,Phones,2939.93,7,764.3818
12-07-2016,Paul Van Hugh,Home Office,League City,Texas,Central,Furniture,Chairs,512.358,3,-14.6388
12-07-2016,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Fasteners,3.488,2,0.5668
12-07-2016,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Art,22.288,7,3.9004
12-07-2016,Paul Van Hugh,Home Office,League City,Texas,Central,Office Supplies,Paper,16.032,3,5.6112
11-04-2019,Henry MacAllister,Consumer,Burlington,North Carolina,South,Office Supplies,Art,1.752,1,0.1533
11-04-2019,Henry MacAllister,Consumer,Burlington,North Carolina,South,Office Supplies,Art,20.992,8,2.3616
13-11-2019,Erin Mull,Consumer,New York City,New York,East,Office Supplies,Storage,11.21,1,3.363
05-12-2017,Sandra Flanagan,Consumer,Dallas,Texas,Central,Office Supplies,Art,45.04,2,4.504
26-09-2018,Shahid Collister,Consumer,Houston,Texas,Central,Office Supplies,Binders,15.624,2,-24.9984
19-11-2018,Natalie DeCherney,Consumer,Long Beach,New York,East,Office Supplies,Appliances,8.74,2,2.2724
19-11-2018,Natalie DeCherney,Consumer,Long Beach,New York,East,Office Supplies,Paper,44.75,5,20.585
08-09-2019,Frank Carlisle,Home Office,Hialeah,Florida,South,Office Supplies,Storage,61.68,5,5.397
08-09-2019,Frank Carlisle,Home Office,Hialeah,Florida,South,Technology,Phones,158.376,3,13.8579
21-07-2019,Kelly Lampkin,Corporate,Aurora,Illinois,Central,Office Supplies,Binders,2.864,4,-4.5824
21-07-2019,Kelly Lampkin,Corporate,Aurora,Illinois,Central,Office Supplies,Binders,94.192,7,-164.836
06-10-2019,Xylona Preis,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,143.7,3,68.976
06-10-2019,Xylona Preis,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,6.48,1,3.1104
07-11-2019,Frank Preis,Consumer,New York City,New York,East,Technology,Accessories,7.88,4,2.5216
09-03-2018,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Storage,11.21,1,3.363
09-03-2018,Pamela Stobb,Consumer,Andover,Massachusetts,East,Furniture,Chairs,354.9,5,88.725
09-03-2018,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Paper,17.94,3,8.7906
09-03-2018,Pamela Stobb,Consumer,Andover,Massachusetts,East,Office Supplies,Binders,51.8,4,23.31
13-05-2019,Carl Weiss,Home Office,Newark,Delaware,East,Office Supplies,Binders,299.52,9,149.76
02-07-2018,Katherine Hughes,Consumer,Arlington,Virginia,South,Office Supplies,Art,7.7,2,3.157
27-12-2016,Tamara Chand,Corporate,Decatur,Alabama,South,Office Supplies,Paper,23.92,4,11.7208
27-12-2016,Tamara Chand,Corporate,Decatur,Alabama,South,Technology,Accessories,498,5,184.26
13-04-2019,Yana Sorensen,Corporate,Hesperia,California,West,Furniture,Chairs,436.704,6,-38.2116
14-11-2016,Chris Cortes,Consumer,Chesapeake,Virginia,South,Office Supplies,Paper,32.4,5,15.552
11-06-2019,Zuschuss Donatelli,Consumer,Los Angeles,California,West,Office Supplies,Appliances,61.44,3,16.5888
25-11-2018,Jay Kimmel,Consumer,Huntsville,Alabama,South,Office Supplies,Storage,73.36,7,19.8072
21-03-2016,Gary McGarr,Consumer,Knoxville,Tennessee,South,Office Supplies,Labels,59.2,5,22.2
21-03-2016,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,32.952,3,6.5904
21-03-2016,Gary McGarr,Consumer,Knoxville,Tennessee,South,Furniture,Chairs,218.376,3,-10.9188
30-04-2017,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,31.4,5,13.188
30-04-2017,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,9.48,1,3.792
30-04-2017,Jane Waco,Corporate,Lawrence,Massachusetts,East,Technology,Phones,209.5,10,58.66
30-04-2017,Jane Waco,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,24.3,5,10.449
30-04-2017,Jane Waco,Corporate,Lawrence,Massachusetts,East,Office Supplies,Paper,6.48,1,3.1104
